idx,image_path,gt_answer,pass_count,runs,pass_rate,keep,cod_preview,predictions_preview
91,./geothought_images/geothought_00091.jpg,50,5,5,1.0,True,"\angle BAC = 50^\circ, AB = AC \implies \angle ABC = \angle ACB = \frac{180^\circ - 50^\circ}{2} = 65^\circ
AB \text{ diameter of semicircle} \implies \angle AEB = 90^\circ \land \angle ADB = 90^\circ",50° || 50° || 50°
92,./geothought_images/geothought_00092.jpg,20,5,5,1.0,True,"\angle COD = 80^\circ \land AB \perp CD \text{ at } E \implies AB \text{ bisects } \angle COD
\angle COE = \frac{1}{2} \angle COD = 40^\circ
AB \text{ diameter } \implies A,O,B \text{ are collinear} \",20° || 20° || 20°
93,./geothought_images/geothought_00093.jpg,50,5,5,1.0,True,"OC \parallel AD \land AC \text{ transversal} \implies \angle DAC = \angle OCA
\angle DAC = 25^\circ \implies \angle OCA = 25^\circ
OA = OC \implies \angle OAC = \angle OCA
\angle OCA = 25^\circ \impli",50 || 50 || 50
94,./geothought_images/geothought_00094.jpg,114,5,5,1.0,True,"AB \text{ is the diameter of the semicircle} \implies \angle ACB = 90^\circ
\angle ABC = 180^\circ - \angle CAB - \angle ACB = 180^\circ - 24^\circ - 90^\circ = 66^\circ
ADBC \text{ cyclic} \implies \",114° || 114° || 114°
95,./geothought_images/geothought_00095.jpg,30,5,5,1.0,True,"AB \text{ tangent to circle }(O) \text{ at } A \implies OA \perp AB \implies \angle OAB = 90^\circ
\triangle OAB: \angle B = 30^\circ, \angle OAB = 90^\circ \implies \angle AOB = 180^\circ - 90^\circ ",30 || 30 || 30
96,./geothought_images/geothought_00096.jpg,65,5,5,1.0,True,"ABCD \text{ cyclic} \implies \angle DCE = \angle A
\angle DCE = 65^\circ
\angle A = \angle DCE = 65^\circ",65 || 65 || 65
97,./geothought_images/geothought_00097.jpg,100,5,5,1.0,True,"\angle C = \frac{1}{2}\, m(\widehat{AD})
\angle C = 50^\circ \implies m(\widehat{AD}) = 2\,\angle C = 100^\circ
m(\widehat{AD}) = m(\widehat{CB}) \implies m(\widehat{CB}) = 100^\circ
\angle CEB = \fra",100 || 100 || 100
98,./geothought_images/geothought_00098.jpg,18,5,5,1.0,True,"AB = AC \implies \angle ABC = \angle ACB
\angle BAC = 36^\circ
\angle ABC = \angle ACB = x
36^\circ + x + x = 180^\circ
2x = 144^\circ \implies x = 72^\circ
\angle ACB = 72^\circ
BD \text{ is a diamet",18° || 18° || 18°
99,./geothought_images/geothought_00099.jpg,140,5,5,1.0,True,"m(\angle BOD) = m(\widehat{BD}) = 80^\circ
m(\widehat{BD,\,major}) = 360^\circ - m(\widehat{BD}) = 360^\circ - 80^\circ = 280^\circ
m(\angle BCD) = \tfrac{1}{2} \, m(\widehat{BD,\,major}) = \tfrac{1}{",140° || 140° || 140°
100,./geothought_images/geothought_00100.jpg,20,5,5,1.0,True,"OC \perp AB \land \angle AOB = 80^\circ \implies \angle AOC = \angle BOC = \frac{1}{2}\angle AOB = 40^\circ
\text{measure arc } AC = \angle AOC = 40^\circ \implies \angle ABC = \frac{1}{2} \cdot \text",20 || 20 || 20
101,./geothought_images/geothought_00101.jpg,35,5,5,1.0,True,"AB \text{ tangent to circle } O \text{ at } A \implies OA \perp AB \land \angle OAB = 90^\circ
\angle ABO = 20^\circ \land \angle OAB = 90^\circ \implies \angle AOB = 180^\circ - \angle OAB - \angle A",35 || 35 || 35
102,./geothought_images/geothought_00102.jpg,72,5,5,1.0,True,"ABC... \text{Regular pentagon } ABCDE \text{ on its circumcircle} \implies \text{arc } AB = \text{arc } BC = \text{arc } CD = \text{arc } DE = \text{arc } EA = 72^\circ
\text{arc } AB = 72^\circ \land",72° || 72° || 72°
103,./geothought_images/geothought_00103.jpg,50,5,5,1.0,True,"OA = OC \implies \triangle OAC \text{ is isosceles with } \angle OAC = \angle OCA
\angle OCA = 25.0^\circ \implies \angle OAC = \angle OCA = 25.0^\circ
25.0^\circ + 25.0^\circ + \angle AOC = 180^\circ",50.0 || 50.0 || 50.0
104,./geothought_images/geothought_00104.jpg,40,5,5,1.0,True,"\angle AOC + \angle COB = 180^\circ
\angle COB = 20^\circ \implies \angle AOC = 180^\circ - 20^\circ = 160^\circ
OD \perp AC \implies \widehat{AD} = \widehat{DC}
\widehat{AC} = \angle AOC = 160^\circ
",40 || 40 || 40
105,./geothought_images/geothought_00105.jpg,70,5,5,1.0,True,"OA \perp PA \implies \angle OAP = 90^\circ
OB \perp PB \implies \angle OBP = 90^\circ
\angle OAP + \angle APB + \angle OBP + \angle AOB = 360^\circ
90^\circ + 40^\circ + 90^\circ + \angle AOB = 360^\c",70° || 70° || 70
106,./geothought_images/geothought_00106.jpg,30,5,5,1.0,True,"O \text{ is the center} \implies OA = OB = OC
OA = BC
OC = AB
OA = OB
OA = OC
OA = OB \land OA = BC \implies OB = BC
OA = OB \land OA = OC \implies OB = OC
OB = OC \land OC = AB \implies OB = AB
OA = ",30 || 30° || 30
107,./geothought_images/geothought_00107.jpg,25,5,5,1.0,True,"OA \perp DA \implies \angle OAD = 90^\circ
\angle OAD + \angle AOD + \angle D = 180^\circ
\angle OAD = 90^\circ \land \angle D = 40^\circ \implies \angle AOD = 50^\circ
\angle ABC = \tfrac{1}{2} \angl",25° || 25° || 25°
108,./geothought_images/geothought_00108.jpg,25,5,5,1.0,True,"OA \text{ and } OB \text{ are opposite rays (AB is diameter)} \implies \angle AOC + \angle BOC = 180^\circ
\angle BOC = 130^\circ \implies \angle AOC = 180^\circ - 130^\circ = 50^\circ
\angle ADC \tex",25 || 25 || 25
109,./geothought_images/geothought_00109.jpg,64,5,5,1.0,True,"OB \perp CB \implies \angle OBC = 90^\circ
\angle OBC = 90^\circ,\ \angle C = 58^\circ \implies \angle BAC = 180^\circ - 90^\circ - 58^\circ = 32^\circ
OA = OD \implies \angle OAD = \angle ODA
\angle ",64 || 64° || 64°
110,./geothought_images/geothought_00110.jpg,54,5,5,1.0,True,"OA \perp PA \implies \angle OAP = 90^\circ
OB \perp PB \implies \angle OBP = 90^\circ
\angle OAP + \angle APB + \angle PBO + \angle BOA = 360^\circ
90^\circ + 72^\circ + 90^\circ + \angle BOA = 360^\c",54 || 54 || 54
111,./geothought_images/geothought_00111.jpg,20,5,5,1.0,True,"AB = BC = CD \implies \angle AOB = \angle BOC = \angle COD
\angle AOB = 40^\circ \implies \angle BOC = \angle COD = 40^\circ
m(\widehat{CD}) = m(\angle COD) = 40^\circ
\angle CAD \text{ intercepts } \",20° || 20° || 20
112,./geothought_images/geothought_00112.jpg,55,5,5,1.0,True,"AB \text{ diameter} \implies \angle ACB = 90^\circ
\angle ABC = 180^\circ - \angle BAC - \angle ACB = 180^\circ - 35^\circ - 90^\circ = 55^\circ
\angle ADC = \angle ABC
\angle ADC = 55^\circ",55 || 55 || 55
113,./geothought_images/geothought_00113.jpg,30,5,5,1.0,True,"OA \perp AB \implies \angle OAB = 90^\circ
\angle ADC = 30^\circ \implies \text{Arc } AC = 2 \cdot \angle ADC = 60^\circ
\angle AOB = \text{Arc } AC = 60^\circ
\triangle OAB: \angle ABO = 180^\circ - ",30 || 30° || 30°
114,./geothought_images/geothought_00114.jpg,35,5,5,1.0,True,"\angle AOC = 140^\circ \implies \text{arc } AC = 140^\circ
B \text{ midpoint of arc } AC \implies \text{arc } AB = \text{arc } BC = \tfrac{1}{2} \cdot \text{arc } AC = 70^\circ
\angle D \text{ interce",35 || 35 || 35
115,./geothought_images/geothought_00115.jpg,19,5,5,1.0,True,"CO \perp AB \implies \angle COE = 90^\circ
\angle AEC = 64^\circ
\angle OCE = 180^\circ - \angle COE - \angle AEC = 26^\circ
OC = OD \implies \angle ODC = \angle OCD
\angle OCD = \angle OCE = 26^\circ",19 || 19° || 19°
116,./geothought_images/geothought_00116.jpg,40,5,5,1.0,True,"\angle BAC = 50^\circ \implies \angle BOC = 2 \cdot \angle BAC = 100^\circ
OB = OC \implies \angle OBC = \angle OCB
\angle OBC + \angle OCB + \angle BOC = 180^\circ
2 \angle OCB + 100^\circ = 180^\cir",40 || 40 || 40
117,./geothought_images/geothought_00117.jpg,64,5,5,1.0,True,"\angle ADC = \angle E + \angle ECD
\angle E = 39^\circ
\angle ECD = \angle BCD = 25^\circ
\angle ADC = \angle E + \angle ECD = 39^\circ + 25^\circ
\angle ADC = 64^\circ",64° || 64° || 64°
118,./geothought_images/geothought_00118.jpg,20,5,5,1.0,True,"\angle ACD = 34^\circ
\angle BCE = 34^\circ
\angle ACE = \angle ACB + \angle BCE
\angle ACB = \angle ACE - \angle BCE = 88^\circ - 34^\circ = 54^\circ
\angle ACB = \angle ACD + \angle DCB
\angle DCB =",20.0 || 20.0 || 20.0
119,./geothought_images/geothought_00119.jpg,105,5,5,1.0,True,"BD \text{ diameter of circle } O \implies \angle BAD = 90^\circ
AB = AD \implies \triangle ABD \text{ isosceles with base } BD \implies \angle ABD = \angle ADB = \frac{180^\circ - 90^\circ}{2} = 45^\c",105 || 105 || 105
120,./geothought_images/geothought_00120.jpg,22.5,5,5,1.0,True,"OA \perp PA \implies \angle OAP = 90^\circ
\angle OAP = 90^\circ, \angle P = 45^\circ \implies \angle AOP = 180^\circ - \angle OAP - \angle P = 180^\circ - 90^\circ - 45^\circ = 45^\circ
m(\text{arc }",22.5 || 22.5 || 22.5
121,./geothought_images/geothought_00121.jpg,120,5,5,1.0,True,"\angle AOC = 2 \cdot \angle ABC
\angle ABC = 60^\circ
\angle AOC = 2 \cdot 60^\circ = 120^\circ
\angle AOC = 120^\circ",120° || 120° || 120°
122,./geothought_images/geothought_00122.jpg,65,5,5,1.0,True,"OA = OB ∧ O \text{ is circumcenter of } \triangle ABC \implies \triangle OAB \text{ isosceles} \implies \angle OAB = \angle ABO
\angle ABO = 25^\circ \implies \angle OAB = \angle ABO = 25^\circ
\angle",65° || 65° || 65
123,./geothought_images/geothought_00123.jpg,27,5,5,1.0,True,"OD \perp AC \implies \angle ODA = 90^\circ
\angle OAD = \angle BAC = 36^\circ
\angle AOD = 180^\circ - \angle OAD - \angle ODA = 180^\circ - 36^\circ - 90^\circ = 54^\circ
\angle AFD = \frac{1}{2} \an",27 || 27 || 27
124,./geothought_images/geothought_00124.jpg,40,5,5,1.0,True,"AD \text{ diameter of circumcircle of } \triangle ABC \implies \angle ABD = 90^\circ
\angle BCA, \angle BDA \text{ intercept arc } AB \implies \angle BDA = \angle BCA
\angle BCA = 50^\circ \implies \a",40° || 40° || 40°
125,./geothought_images/geothought_00125.jpg,40,5,5,1.0,True,"AD \text{ is the diameter of circle } O \implies \angle ACD = 90^\circ
\angle CAD = 50^\circ, \; \angle ACD = 90^\circ \implies \angle ADC = 180^\circ - \angle CAD - \angle ACD = 180^\circ - 50^\circ ",40 || 40 || 40
126,./geothought_images/geothought_00126.jpg,55,5,5,1.0,True,"\angle D = 70^\circ \implies \text{arc } BC = 2 \angle D = 140^\circ
OA \perp BC \implies OA \text{ bisects arc } BC
\text{arc } AC = \tfrac{1}{2} \text{arc } BC = 70^\circ
OA = OC \implies \triangle ",55° || 55° || 55°
127,./geothought_images/geothought_00127.jpg,36,5,5,1.0,True,"AB \text{ is diameter of circle } O \implies \angle ADB = 90^\circ
In \triangle ADB, \angle ADB = 90^\circ, \angle ABD = 54^\circ \implies \angle BAD = 180^\circ - 90^\circ - 54^\circ = 36^\circ
\angl",36 || 36 || 36
128,./geothought_images/geothought_00128.jpg,70,5,5,1.0,True,"BA \text{ tangent to the circle } O \text{ at } A \implies OA \perp AB \implies \angle OAB = 90^\circ
In \triangle OAB, \angle OAB = 90^\circ, \angle ABO = 40^\circ \implies \angle AOB = 180^\circ - 9",70 || 70° || 70°
129,./geothought_images/geothought_00129.jpg,55,5,5,1.0,True,"OB = OC \implies \triangle OBC \text{ is isosceles} \land \angle OBC = \angle OCB
\angle OBC = 35^\circ \implies \angle OCB = 35^\circ
\angle BOC = 180^\circ - \angle OBC - \angle OCB
\angle BOC = 180",55° || 55° || 55°
130,./geothought_images/geothought_00130.jpg,65,5,5,1.0,True,"OA = OB \land O \text{ is circumcenter of } \triangle ABC \implies \triangle OAB \text{ isosceles with } \angle OAB = \angle OBA
\angle OAB = 25^\circ \implies \angle OBA = 25^\circ
\angle AOB = 180^\",65° || 65° || 65°
131,./geothought_images/geothought_00131.jpg,2\sqrt{2,5,5,1.0,True,"\angle AOB = 2 \cdot \angle ACB; \angle ACB = 45^\circ \implies \angle AOB = 90^\circ
OA = OB = 2; \triangle AOB \implies \angle AOB = 90^\circ \implies AB^2 = OA^2 + OB^2
AB^2 = 2^2 + 2^2 = 4 + 4 = 8",2\sqrt{2} || 2\sqrt{2} || 2\sqrt{2}
132,./geothought_images/geothought_00132.jpg,16,5,5,1.0,True,"\angle BOC = 2 \times \angle BAC
\angle BAC = 74^\circ \implies \angle BOC = 148^\circ
OB = OC \implies \triangle OBC \text{ isosceles} \implies \angle OBC = \angle OCB
\angle BOC + \angle OBC + \angl",16 || 16° || 16°
133,./geothought_images/geothought_00133.jpg,120,5,5,1.0,True,"AB \text{ diameter} \implies \angle ADB = 90^\circ
\triangle ABD : \angle ABD = 20^\circ \land \angle ADB = 90^\circ \implies \angle DAB = 70^\circ
\angle DAB \text{ intercepts arc } DB \implies \text",120° || 120 || 120
134,./geothought_images/geothought_00134.jpg,35,5,5,1.0,True,"m(\widehat{AB}) = m(\angle AOB) = 70^\circ
\angle ACB \text{ inscribed on arc } \widehat{AB} \implies m(\angle ACB) = \tfrac{1}{2} m(\widehat{AB})
m(\angle ACB) = \tfrac{1}{2} \cdot 70^\circ = 35^\cir",35° || 35° || 35
135,./geothought_images/geothought_00135.jpg,90,5,5,1.0,True,"AB \text{ is the diameter of } O \land C \in O \implies \angle ACB \text{ subtends diameter } AB
\angle ACB \text{ subtends diameter } AB \implies \angle ACB = 90^{\circ}",90 || 90 || 90
136,./geothought_images/geothought_00136.jpg,40,5,5,1.0,True,"AB \text{ tangent to circle } O \text{ at } A \implies OA \perp AB \implies \angle OAB = 90^\circ
\widehat{AC} = 2 \cdot \angle ADC = 2 \cdot 25^\circ = 50^\circ
\angle AOC = \widehat{AC} = 50^\circ
C",40 || 40 || 40°
137,./geothought_images/geothought_00137.jpg,112,5,5,1.0,True,"\angle CBE = \angle ADC
\angle CBE = 56^\circ \implies \angle ADC = 56^\circ
\angle ADC \text{ intercepts arc } AC \implies \angle AOC = 2 \cdot \angle ADC
\angle ADC = 56^\circ \implies \angle AOC = ",112° || 112° || 112°
138,./geothought_images/geothought_00138.jpg,50,5,5,1.0,True,"\angle ABC \text{ inscribed} \implies \angle ABC \text{ and } \angle AOC \text{ subtend } \widehat{AC}.
\angle AOC = 2\,\angle ABC.
\angle ABC = 25^\circ \implies \angle AOC = 2 \times 25^\circ = 50^\",50° || 50° || 50°
139,./geothought_images/geothought_00139.jpg,86,5,5,1.0,True,"m(\angle ACB) \text{ inscribed over arc } AB \land m(\angle AOB) \text{ central over arc } AB
m(\angle AOB) = 2\,m(\angle ACB)
m(\angle ACB) = 43^\circ
m(\angle AOB) = 2 \cdot 43^\circ = 86^\circ",86° || 86° || 86°
140,./geothought_images/geothought_00140.jpg,30,5,5,1.0,True,"OA = OB \implies \angle OAB = \angle OBA
BC \text{ diameter} \implies B,O,C \text{ are collinear}
\angle AOC = 60^\circ
B,O,C \text{ collinear} \implies \angle AOB + \angle AOC = 180^\circ
\angle AOB ",30° || 30 || 30°
141,./geothought_images/geothought_00141.jpg,36,5,5,1.0,True,"AB \text{ tangent to circle } O \text{ at } A \implies OA \perp AB
OA \perp AB \implies \angle OAB = 90^\circ
\angle ADC = 27^\circ \implies \angle AOC = 2 \cdot \angle ADC = 54^\circ
\angle AOB = \an",36° || 36° || 36°
142,./geothought_images/geothought_00142.jpg,25,5,5,1.0,True,"\angle A \text{ is inscribed intercepting arc } BC \implies \mathrm{arc}(BC) = 2 \times \angle A = 100^\circ
OD \perp BC \implies \mathrm{Arc}(BD) = \mathrm{Arc}(CD) = \tfrac{1}{2} \mathrm{Arc}(BC) = ",25 || 25 || 25
143,./geothought_images/geothought_00143.jpg,20,5,5,1.0,True,"\angle AOB = 2 \cdot \angle ACB
\angle ACB = 70^\circ \implies \angle AOB = 140^\circ
OA = OB \implies \angle OAB = \angle OBA
\angle OAB = x \land \angle OBA = x
\angle OAB + \angle OBA + \angle AOB ",20° || 20° || 20°
144,./geothought_images/geothought_00144.jpg,60,5,5,1.0,True,"ABCD \text{ cyclic} \implies \angle B + \angle D = 180^\circ
\angle B = 120^\circ \implies \angle D = 180^\circ - \angle B = 60^\circ
\angle APC \text{ and } \angle ADC \text{ subtend arc } AC \implie",60° || 60 || 60
145,./geothought_images/geothought_00145.jpg,55,5,5,1.0,True,"BC \text{ tangent to circle } O \text{ at } B, AB \text{ diameter} \implies AB \perp BC \implies \angle ABC = 90^\circ
\angle BAC = 35^\circ \land \angle ABC = 90^\circ \implies \angle BAC + \angle AB",55° || 55° || 55°
146,./geothought_images/geothought_00146.jpg,30,5,5,1.0,True,"ABCD \text{ cyclic} \implies \angle BCD + \angle BAD = 180^\circ
\angle BCD = 2\,\angle BAD
Let \angle BAD = x, \angle BCD = 2x \implies 2x + x = 180^\circ
3x = 180^\circ \implies x = 60^\circ
\angle ",30 || 30 || 30
147,./geothought_images/geothought_00147.jpg,25,5,5,1.0,True,"OC \perp AB \implies \angle OCA = 90^\circ
\angle OAC = 180^\circ - \angle AOC - \angle OCA = 180^\circ - 50^\circ - 90^\circ = 40^\circ
OC = OD \implies \angle ODC = \angle OCD
\angle DOC = \angle AO",25° || 25° || 25°
148,./geothought_images/geothought_00148.jpg,35,5,5,1.0,True,"PA \perp OA \implies \angle OAP = 90^\circ
PB \perp OB \implies \angle OBP = 90^\circ
In quadrilateral OAPB: \angle OAP + \angle APB + \angle OBP + \angle AOB = 360^\circ
90^\circ + 70^\circ + 90^\cir",35° || 35° || 35°
149,./geothought_images/geothought_00149.jpg,20,5,5,1.0,True,"AB \text{ tangent to circle } O \text{ at } A \implies OA \perp AB \implies \angle OAB = 90^\circ
\angle B = 50^\circ, \angle OAB = 90^\circ \implies \angle AOB = 180^\circ - 90^\circ - 50^\circ = 40^",20 || 20 || 20
150,./geothought_images/geothought_00150.jpg,76,5,5,1.0,True,"AB \parallel CD \land AD \text{ transversal} \implies \angle DAB = \angle D
\angle D = 38^\circ \implies \angle DAB = 38^\circ
AD \text{ bisects } \angle BAE \implies \angle BAE = 2 \angle DAB
\angle ",76.0 || 76.0 || 76.0
151,./geothought_images/geothought_00151.jpg,65,5,5,1.0,True,"AB \text{ is a diameter of circle } O \implies \angle ACB = 90^\circ
\angle BAC = 180^\circ - \angle ACB - \angle ABC = 180^\circ - 90^\circ - 25^\circ = 65^\circ
\angle BAC \text{ and } \angle BDC \t",65 || 65 || 65
152,./geothought_images/geothought_00152.jpg,105,5,5,1.0,True,"OA = OB = 1, AB = \sqrt{2} \land OA^2 + OB^2 = AB^2 \implies \angle AOB = 90^\circ
\angle AOB = 90^\circ \implies \angle ACB = \tfrac{1}{2} \angle AOB = 45^\circ
\angle CAB = 30^\circ
\angle CAB + \an",105 || 105 || 105
153,./geothought_images/geothought_00153.jpg,20,5,5,1.0,True,"\angle ABC = 70^\circ \implies \widehat{AC} = 2 \cdot \angle ABC = 140^\circ
AB \perp CD \implies \angle CPB = 90^\circ
\angle PBC = \angle ABC = 70^\circ
\angle BCP = 180^\circ - \angle CPB - \angle ",20° || 20° || 20°
154,./geothought_images/geothought_00154.jpg,52,5,5,1.0,True,"OA = OC \implies \triangle OAC \text{ isosceles with } OA = OC
\angle OAC = \angle OCA
\angle OCA = 26^\circ \implies \angle OAC = 26^\circ
\angle BOC = \angle OAC + \angle OCA
\angle OAC = 26^\circ, ",52° || 52° || 52°
155,./geothought_images/geothought_00155.jpg,30,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle AOB = 180^\circ
OA = OC \implies \triangle AOC \text{ is isosceles}
\angle OAC = \angle OCA
\angle BOC = 60^\circ
\angle AOC + \angle BOC = \ang",30° || 30° || 30°
156,./geothought_images/geothought_00156.jpg,108,5,5,1.0,True,"\angle BAC \text{ is inscribed subtending arc } BC
\angle BOC \text{ is the central angle subtending the same arc } BC
\angle BOC = 2 \angle BAC
\angle BAC = 54^\circ
\angle BOC = 2 \times 54^\circ = ",108° || 108° || 108°
157,./geothought_images/geothought_00157.jpg,128,5,5,1.0,True,"\angle DCE = \angle BAD
\angle DCE = 64^\circ \implies \angle BAD = 64^\circ
\angle BAD = \frac{1}{2} \widehat{BD}
64^\circ = \frac{1}{2} \widehat{BD} \implies \widehat{BD} = 128^\circ
\angle BOD = \w",128 || 128 || 128
158,./geothought_images/geothought_00158.jpg,30,5,5,1.0,True,"\angle BAC = 30^\circ \text{ inscribed subtends arc } BC \implies \angle BOC = 2 \angle BAC = 60^\circ
\angle AOC = 90^\circ
\angle AOC = \angle AOB + \angle BOC
\angle AOB = \angle AOC - \angle BOC =",30° || 30° || 30°
159,./geothought_images/geothought_00159.jpg,21,5,5,1.0,True,"AB = CD \implies \angle AOB = \angle COD
\angle AOB = 42^\circ \implies \angle COD = 42^\circ
\angle CED \text{ intercepts arc } CD
\text{arc } CD = \angle COD = 42^\circ
\angle CED = \tfrac{1}{2} \cd",21° || 21° || 21°
